transaction_id,transaction_key,foracid,transaction_amount,amount_left,p_tran_type,digital_flag,transaction_channel_type,timestamp
CD35468859,CD35468859TRNX20077C,FA9120365226525720,5800.0,,C,Y,BY_CARD,2023-07-19T06:57:19
CD72740684,CD72740684TRNX20077C,FA9120365226525720,39000.0,,D,Y,BY_CARD,2023-07-19T10:05:07
DI25184774,DI25184774TRNX02047D,FA3403894863339345,5400.0,16867.0,C,Y,BY_DIGITAL,2023-07-19T11:42:37
CD66461795,CD66461795TRNX20077C,FA3403894863339345,30800.0,,D,Y,BY_CARD,2023-07-19T13:32:03
CD74146169,CD74146169TRNX20077C,FA3403894863339345,33200.0,,C,Y,BY_CARD,2023-07-19T15:20:49
BR42639979,BR42639979TRNX02027B,FA9902744207047720,47000.0,47000.0,C,N,BY_BRANCH,2023-07-19T22:33:29
BR88938167,BR88938167TRNX02027B,FA9474791299377091,15000.0,15000.0,C,N,BY_BRANCH,2023-07-20T02:58:33
CD49652912,CD49652912TRNX20077C,FA9474791299377091,37400.0,,D,Y,BY_CARD,2023-07-20T13:26:19
BR33045926,BR33045926TRNX02027B,FA8760679981060839,4100.0,4100.0,C,N,BY_BRANCH,2023-07-20T15:20:58
CD70444728,CD70444728TRNX20077C,FA8760679981060839,37900.0,,C,Y,BY_CARD,2023-07-20T16:49:26
DI82234492,DI82234492TRNX02047D,FA2549278380805048,2900.0,2900.0,C,Y,BY_DIGITAL,2023-07-20T18:49:09
DI28254858,DI28254858TRNX02047D,FA2885646635452396,8200.0,8288.0,C,Y,BY_DIGITAL,2023-07-21T00:07:54
BR12127290,BR12127290TRNX02027B,FA5534130214956485,7700.0,5573380.0,C,N,BY_BRANCH,2023-07-21T03:17:35
CD38545995,CD38545995TRNX20077C,FA5534130214956485,38600.0,,C,Y,BY_CARD,2023-07-21T05:50:53
DI82203213,DI82203213TRNX02047D,FA9765341853835118,30000.0,30000.0,C,Y,BY_DIGITAL,2023-07-21T07:10:15
DI83843856,DI83843856TRNX02047D,FA2537910248972238,46000.0,201503.0,C,Y,BY_DIGITAL,2023-07-21T08:05:42
DI51989794,DI51989794TRNX02047D,FA9709330787069647,37000.0,37000.0,C,Y,BY_DIGITAL,2023-07-21T09:09:15
BR47748745,BR47748745TRNX02027B,FA2245548812918621,3643.0,3490.0,D,N,BY_BRANCH,2023-07-21T09:10:50
BR85139423,BR85139423TRNX02027B,FA9905386064904581,40000.0,40000.0,C,N,BY_BRANCH,2023-07-21T11:52:47
CD33023668,CD33023668TRNX20077C,FA9905386064904581,8500.0,,C,Y,BY_CARD,2023-07-21T17:11:27
CD69448868,CD69448868TRNX20077C,FA9905386064904581,21300.0,,C,Y,BY_CARD,2023-07-22T01:11:32
DI48206691,DI48206691TRNX02047D,FA3519074889271343,6800.0,6800.0,C,Y,BY_DIGITAL,2023-07-22T03:21:44
DI86427911,DI86427911TRNX02047D,FA9750238500545362,6400.0,12318.0,C,Y,BY_DIGITAL,2023-07-22T03:29:58
CD18906698,CD18906698TRNX20077C,FA9750238500545362,3200.0,,C,Y,BY_CARD,2023-07-22T04:31:23
DI78026970,DI78026970TRNX02047D,FA3519074889271343,1260.0,5540.0,D,Y,BY_DIGITAL,2023-07-22T10:25:55
CD35192175,CD35192175TRNX20077C,FA3519074889271343,33600.0,,D,Y,BY_CARD,2023-07-22T15:31:30
CD20108454,CD20108454TRNX20077C,FA3519074889271343,400.0,,D,Y,BY_CARD,2023-07-22T15:48:32
CD14128827,CD14128827TRNX20077C,FA3519074889271343,29400.0,,D,Y,BY_CARD,2023-07-22T16:44:28
DI89331476,DI89331476TRNX02047D,FA2885646635452396,6854.0,1434.0,D,Y,BY_DIGITAL,2023-07-22T16:56:38
BR61027117,BR61027117TRNX02027B,FA4920989805047401,8000.0,8000.0,C,N,BY_BRANCH,2023-07-22T19:07:58
BR45694517,BR45694517TRNX02027B,FA4634102463342082,800.0,800.0,C,N,BY_BRANCH,2023-07-22T19:34:18
DI94370838,DI94370838TRNX02047D,FA6382021408089238,3300.0,3300.0,C,Y,BY_DIGITAL,2023-07-22T21:12:27
CD54837393,CD54837393TRNX20077C,FA6382021408089238,1100.0,,D,Y,BY_CARD,2023-07-22T21:34:47
CD76080304,CD76080304TRNX20077C,FA6382021408089238,24100.0,,C,Y,BY_CARD,2023-07-23T10:23:20
DI24760915,DI24760915TRNX02047D,FA8838717397788513,476500.0,476500.0,C,Y,BY_DIGITAL,2023-07-23T12:17:27
CD66967504,CD66967504TRNX20077C,FA8838717397788513,40800.0,,C,Y,BY_CARD,2023-07-23T16:13:24
BR52787596,BR52787596TRNX02027B,FA4471199555797279,270137.0,29863.0,D,N,BY_BRANCH,2023-07-23T17:50:07
BR93741784,BR93741784TRNX02027B,FA5691402931101643,17000.0,17000.0,C,N,BY_BRANCH,2023-07-23T20:15:44
CD34994136,CD34994136TRNX20077C,FA5691402931101643,5200.0,,D,Y,BY_CARD,2023-07-23T23:07:26
DI87636444,DI87636444TRNX02047D,FA1221543550056188,2100.0,2100.0,C,Y,BY_DIGITAL,2023-07-24T03:24:22
BR34883078,BR34883078TRNX02027B,FA2843991326588204,276400.0,281941.0,C,N,BY_BRANCH,2023-07-24T04:41:26
BR15047202,BR15047202TRNX02027B,FA7956958969442930,4342.0,658.0,D,N,BY_BRANCH,2023-07-24T05:59:30
CD60957538,CD60957538TRNX20077C,FA7956958969442930,13300.0,,C,Y,BY_CARD,2023-07-24T06:12:40
CD10886142,CD10886142TRNX20077C,FA7956958969442930,34900.0,,C,Y,BY_CARD,2023-07-24T09:46:36
CD90539251,CD90539251TRNX20077C,FA7956958969442930,13800.0,,D,Y,BY_CARD,2023-07-24T09:47:20
DI31807603,DI31807603TRNX02047D,FA3552119754983747,3700.0,6800.0,C,Y,BY_DIGITAL,2023-07-24T10:40:50
CD58669746,CD58669746TRNX20077C,FA3552119754983747,36300.0,,D,Y,BY_CARD,2023-07-24T10:53:16
CD88432855,CD88432855TRNX20077C,FA3552119754983747,10100.0,,D,Y,BY_CARD,2023-07-24T11:01:47
BR47291284,BR47291284TRNX02027B,FA8767626463821873,27000.0,37000.0,C,N,BY_BRANCH,2023-07-24T14:14:57
BR66964487,BR66964487TRNX02027B,FA5639165521635577,42711.0,43234.0,D,N,BY_BRANCH,2023-07-24T14:18:11
CD29324204,CD29324204TRNX20077C,FA5639165521635577,6800.0,,C,Y,BY_CARD,2023-07-24T14:52:44
CD95921671,CD95921671TRNX20077C,FA5639165521635577,48600.0,,D,Y,BY_CARD,2023-07-24T15:20:52
CD45293265,CD45293265TRNX20077C,FA5639165521635577,8300.0,,C,Y,BY_CARD,2023-07-24T19:04:57
BR14680233,BR14680233TRNX02027B,FA2071604371568269,34000.0,40315.0,C,N,BY_BRANCH,2023-07-24T21:53:19
CD84219328,CD84219328TRNX20077C,FA2071604371568269,17000.0,,D,Y,BY_CARD,2023-07-25T02:04:48
BR16958385,BR16958385TRNX02027B,FA7932212114222235,300.0,3691.0,C,N,BY_BRANCH,2023-07-25T03:27:17
DI91581148,DI91581148TRNX02047D,FA5561269128073205,31000.0,73843.0,C,Y,BY_DIGITAL,2023-07-25T04:42:59
DI70372055,DI70372055TRNX02047D,FA6038479135692017,19000.0,19000.0,C,Y,BY_DIGITAL,2023-07-25T05:19:24
CD78440494,CD78440494TRNX20077C,FA6038479135692017,21700.0,,C,Y,BY_CARD,2023-07-25T06:59:51
CD97852258,CD97852258TRNX20077C,FA6038479135692017,24200.0,,C,Y,BY_CARD,2023-07-25T07:09:15
BR42473393,BR42473393TRNX02027B,FA6038479135692017,3300.0,22300.0,C,N,BY_BRANCH,2023-07-25T10:49:48
CD85597490,CD85597490TRNX20077C,FA6038479135692017,23200.0,,C,Y,BY_CARD,2023-07-25T11:34:01
CD48852038,CD48852038TRNX20077C,FA6038479135692017,2700.0,,C,Y,BY_CARD,2023-07-25T12:49:46
DI85339082,DI85339082TRNX02047D,FA4771139366018837,8300.0,8300.0,C,Y,BY_DIGITAL,2023-07-25T12:59:15
BR22336885,BR22336885TRNX02027B,FA9141363925496863,17000.0,17045.0,C,N,BY_BRANCH,2023-07-25T13:25:02
CD90550907,CD90550907TRNX20077C,FA9141363925496863,600.0,,C,Y,BY_CARD,2023-07-25T17:07:17
BR72462687,BR72462687TRNX02027B,FA2802645632285646,25431.0,3569.0,D,N,BY_BRANCH,2023-07-25T17:44:45
DI63636688,DI63636688TRNX02047D,FA3134229911104353,134570.0,425245.0,D,Y,BY_DIGITAL,2023-07-25T19:08:54
DI54301479,DI54301479TRNX02047D,FA8292303655050310,8586.0,7565.0,D,Y,BY_DIGITAL,2023-07-25T20:49:50
CD47135470,CD47135470TRNX20077C,FA8292303655050310,36300.0,,D,Y,BY_CARD,2023-07-25T23:16:32
BR76934084,BR76934084TRNX02027B,FA8413190193064130,3400.0,8216.0,C,N,BY_BRANCH,2023-07-26T00:22:55
BR17496638,BR17496638TRNX02027B,FA1221543550056188,1314.0,786.0,D,N,BY_BRANCH,2023-07-26T01:29:25
BR56590756,BR56590756TRNX02027B,FA1715139491403435,40000.0,574493.0,C,N,BY_BRANCH,2023-07-26T02:07:45
DI40801096,DI40801096TRNX02047D,FA1715139491403435,520007.0,54486.0,D,Y,BY_DIGITAL,2023-07-26T04:57:49
CD28034724,CD28034724TRNX20077C,FA1715139491403435,24000.0,,D,Y,BY_CARD,2023-07-26T09:17:21
CD69033985,CD69033985TRNX20077C,FA1715139491403435,1200.0,,D,Y,BY_CARD,2023-07-26T10:12:37
DI61429991,DI61429991TRNX02047D,FA8188372327875322,216100.0,216100.0,C,Y,BY_DIGITAL,2023-07-26T10:25:19
BR75833206,BR75833206TRNX02027B,FA8967249395127947,7800.0,7800.0,C,N,BY_BRANCH,2023-07-26T10:30:05
DI39009266,DI39009266TRNX02047D,FA9766315114739786,20000.0,20500.0,C,Y,BY_DIGITAL,2023-07-26T11:32:12
BR36761237,BR36761237TRNX02027B,FA9765341853835118,13047.0,16953.0,D,N,BY_BRANCH,2023-07-26T12:56:55
CD71398615,CD71398615TRNX20077C,FA9765341853835118,6200.0,,D,Y,BY_CARD,2023-07-26T14:54:46
CD57056690,CD57056690TRNX20077C,FA9765341853835118,47700.0,,D,Y,BY_CARD,2023-07-26T15:23:44
CD56553695,CD56553695TRNX20077C,FA9765341853835118,27100.0,,C,Y,BY_CARD,2023-07-26T15:54:52
CD94465080,CD94465080TRNX20077C,FA9765341853835118,22300.0,,C,Y,BY_CARD,2023-07-26T17:41:07
BR22425227,BR22425227TRNX02027B,FA4771139366018837,23000.0,31300.0,C,N,BY_BRANCH,2023-07-26T17:56:21
CD28523530,CD28523530TRNX20077C,FA4771139366018837,41600.0,,D,Y,BY_CARD,2023-07-26T18:38:36
CD49093061,CD49093061TRNX20077C,FA4771139366018837,12200.0,,C,Y,BY_CARD,2023-07-26T19:15:16
BR77920408,BR77920408TRNX02027B,FA5691402931101643,7800.0,24800.0,C,N,BY_BRANCH,2023-07-26T19:16:12
DI91448802,DI91448802TRNX02047D,FA5066437600054164,231900.0,231900.0,C,Y,BY_DIGITAL,2023-07-26T20:42:27
CD85010204,CD85010204TRNX20077C,FA5066437600054164,16500.0,,C,Y,BY_CARD,2023-07-27T01:04:53
BR95652439,BR95652439TRNX02027B,FA5388117065342613,19000.0,19000.0,C,N,BY_BRANCH,2023-07-27T01:26:31
DI98380874,DI98380874TRNX02047D,FA5100315538247144,3273.0,14730.0,D,Y,BY_DIGITAL,2023-07-27T02:29:42
CD12934983,CD12934983TRNX20077C,FA5100315538247144,15200.0,,D,Y,BY_CARD,2023-07-27T03:00:30
CD53370400,CD53370400TRNX20077C,FA5100315538247144,45100.0,,D,Y,BY_CARD,2023-07-27T03:01:45
CD10296064,CD10296064TRNX20077C,FA5100315538247144,38100.0,,C,Y,BY_CARD,2023-07-27T03:39:00
DI60453561,DI60453561TRNX02047D,FA9698616092334571,21000.0,21000.0,C,Y,BY_DIGITAL,2023-07-27T03:59:20
CD54324325,CD54324325TRNX20077C,FA9698616092334571,21400.0,,C,Y,BY_CARD,2023-07-27T04:51:39
CD62885849,CD62885849TRNX20077C,FA9698616092334571,23300.0,,D,Y,BY_CARD,2023-07-27T05:18:13
CD91330699,CD91330699TRNX20077C,FA9698616092334571,31000.0,,D,Y,BY_CARD,2023-07-27T10:11:56
BR16462643,BR16462643TRNX02027B,FA7862771492693830,1682.0,2864.0,D,N,BY_BRANCH,2023-07-27T10:33:58
CD26618535,CD26618535TRNX20077C,FA7862771492693830,22700.0,,C,Y,BY_CARD,2023-07-27T10:38:56
DI14562499,DI14562499TRNX02047D,FA5388117065342613,14000.0,33000.0,C,Y,BY_DIGITAL,2023-07-27T12:16:05
DI88585101,DI88585101TRNX02047D,FA8292303655050310,2128.0,5437.0,D,Y,BY_DIGITAL,2023-07-27T19:37:34
CD93337216,CD93337216TRNX20077C,FA8292303655050310,27100.0,,C,Y,BY_CARD,2023-07-27T21:19:54
DI52601465,DI52601465TRNX02047D,FA2843991326588204,234321.0,47620.0,D,Y,BY_DIGITAL,2023-07-28T01:49:59
BR69699618,BR69699618TRNX02027B,FA6542557554287185,40000.0,194205.0,C,N,BY_BRANCH,2023-07-28T05:28:32
BR90528204,BR90528204TRNX02027B,FA9924795561903132,4800.0,4800.0,C,N,BY_BRANCH,2023-07-28T06:19:48
DI37872076,DI37872076TRNX02047D,FA8767626463821873,40000.0,77000.0,C,Y,BY_DIGITAL,2023-07-28T07:16:35
DI84231957,DI84231957TRNX02047D,FA4867573286815339,8312.0,2309.0,D,Y,BY_DIGITAL,2023-07-28T15:14:47
BR98414083,BR98414083TRNX02027B,FA2538897226748252,7500.0,7500.0,C,N,BY_BRANCH,2023-07-28T18:03:50
CD91883971,CD91883971TRNX20077C,FA2538897226748252,38000.0,,C,Y,BY_CARD,2023-07-28T18:17:41
CD27105132,CD27105132TRNX20077C,FA2538897226748252,42500.0,,D,Y,BY_CARD,2023-07-28T21:09:49
BR21921425,BR21921425TRNX02027B,FA1472103313460759,26000.0,26000.0,C,N,BY_BRANCH,2023-07-28T23:10:06
BR69432583,BR69432583TRNX02027B,FA3455438214240804,191700.0,191700.0,C,N,BY_BRANCH,2023-07-29T01:28:21
BR28534047,BR28534047TRNX02027B,FA8230069976338160,6900.0,6946.0,C,N,BY_BRANCH,2023-07-29T03:51:21
DI33581286,DI33581286TRNX02047D,FA9133582984450755,345.0,311.0,D,Y,BY_DIGITAL,2023-07-29T06:52:35
CD43978190,CD43978190TRNX20077C,FA9133582984450755,44900.0,,D,Y,BY_CARD,2023-07-29T07:07:59
DI38769056,DI38769056TRNX02047D,FA3685656792667610,20811.0,188628.0,D,Y,BY_DIGITAL,2023-07-29T07:36:15
CD65347072,CD65347072TRNX20077C,FA3685656792667610,16600.0,,C,Y,BY_CARD,2023-07-29T09:23:56
DI14648656,DI14648656TRNX02047D,FA1656370583442456,22758.0,38529.0,D,Y,BY_DIGITAL,2023-07-29T12:44:15
DI42662553,DI42662553TRNX02047D,FA4634102463342082,486.0,314.0,D,Y,BY_DIGITAL,2023-07-29T13:47:25
CD44000032,CD44000032TRNX20077C,FA4634102463342082,13500.0,,D,Y,BY_CARD,2023-07-29T14:01:57
CD97324405,CD97324405TRNX20077C,FA4634102463342082,28900.0,,C,Y,BY_CARD,2023-07-29T14:39:06
BR53043786,BR53043786TRNX02027B,FA7698291318079542,1700.0,1700.0,C,N,BY_BRANCH,2023-07-29T16:38:31
CD79111166,CD79111166TRNX20077C,FA7698291318079542,38500.0,,C,Y,BY_CARD,2023-07-29T17:34:30
CD49348368,CD49348368TRNX20077C,FA7698291318079542,49000.0,,C,Y,BY_CARD,2023-07-29T17:51:05
DI14109518,DI14109518TRNX02047D,FA4970887718477579,6100.0,175141.0,C,Y,BY_DIGITAL,2023-07-29T19:38:08
CD27991758,CD27991758TRNX20077C,FA4970887718477579,29900.0,,D,Y,BY_CARD,2023-07-29T20:43:36
BR87536397,BR87536397TRNX02027B,FA5705604524486551,25000.0,25000.0,C,N,BY_BRANCH,2023-07-29T21:55:52
CD37610860,CD37610860TRNX20077C,FA5705604524486551,17100.0,,D,Y,BY_CARD,2023-07-29T22:31:47
CD31010608,CD31010608TRNX20077C,FA5705604524486551,20500.0,,D,Y,BY_CARD,2023-07-29T22:31:47
CD47350807,CD47350807TRNX20077C,FA9478210156690365,30500.0,,C,Y,BY_CARD,2023-08-03T16:41:03
BR38864880,BR38864880TRNX02027B,FA6136717538544656,500.0,500.0,C,N,BY_BRANCH,2023-07-29T23:25:51
BR14783826,BR14783826TRNX02027B,FA8543411569199215,8800.0,8800.0,C,N,BY_BRANCH,2023-07-29T23:53:31
DI76353648,DI76353648TRNX02047D,FA4970887718477579,800.0,175941.0,C,Y,BY_DIGITAL,2023-07-30T01:31:56
CD46402886,CD46402886TRNX20077C,FA4970887718477579,41400.0,,C,Y,BY_CARD,2023-07-30T04:48:18
CD36451069,CD36451069TRNX20077C,FA4970887718477579,11100.0,,D,Y,BY_CARD,2023-07-30T08:05:07
BR53263362,BR53263362TRNX02027B,FA4302943773995722,4700.0,4700.0,C,N,BY_BRANCH,2023-07-30T08:18:34
DI80031362,DI80031362TRNX02047D,FA8500349604040729,3400.0,3400.0,C,Y,BY_DIGITAL,2023-07-30T08:52:01
BR37268141,BR37268141TRNX02027B,FA5096409721152848,12000.0,12000.0,C,N,BY_BRANCH,2023-07-30T09:00:08
CD27580786,CD27580786TRNX20077C,FA5096409721152848,19000.0,,C,Y,BY_CARD,2023-07-30T09:00:45
CD18619712,CD18619712TRNX20077C,FA5096409721152848,38200.0,,C,Y,BY_CARD,2023-07-30T11:16:29
BR63656167,BR63656167TRNX02027B,FA9902744207047720,8100.0,55100.0,C,N,BY_BRANCH,2023-07-30T12:40:56
CD26708091,CD26708091TRNX20077C,FA9902744207047720,45000.0,,D,Y,BY_CARD,2023-07-30T13:39:13
BR65883535,BR65883535TRNX02027B,FA7698291318079542,1429.0,271.0,D,N,BY_BRANCH,2023-07-30T13:44:40
CD27858779,CD27858779TRNX20077C,FA7698291318079542,36900.0,,D,Y,BY_CARD,2023-07-30T15:49:04
CD57518487,CD57518487TRNX20077C,FA7698291318079542,46800.0,,D,Y,BY_CARD,2023-07-30T18:38:43
BR57044222,BR57044222TRNX02027B,FA8357133547424894,32000.0,32000.0,C,N,BY_BRANCH,2023-07-30T20:37:25
CD57747476,CD57747476TRNX20077C,FA8357133547424894,24100.0,,D,Y,BY_CARD,2023-07-30T20:44:17
DI65929748,DI65929748TRNX02047D,FA9972038670721671,48206.0,426074.0,D,Y,BY_DIGITAL,2023-07-31T00:16:33
DI50425484,DI50425484TRNX02047D,FA5066437600054164,92756.0,139144.0,D,Y,BY_DIGITAL,2023-07-31T02:52:52
DI97825872,DI97825872TRNX02047D,FA8230069976338160,2165.0,4781.0,D,Y,BY_DIGITAL,2023-07-31T04:13:00
BR64629481,BR64629481TRNX02027B,FA3134229911104353,288795.0,136450.0,D,N,BY_BRANCH,2023-07-31T06:08:18
CD37912748,CD37912748TRNX20077C,FA3134229911104353,44500.0,,D,Y,BY_CARD,2023-07-31T07:16:59
DI42141287,DI42141287TRNX02047D,FA2251111074814203,69300.0,69300.0,C,Y,BY_DIGITAL,2023-07-31T10:40:24
BR27172535,BR27172535TRNX02027B,FA4088775107246815,22000.0,477200.0,C,N,BY_BRANCH,2023-07-31T11:54:02
BR37434669,BR37434669TRNX02027B,FA9924624689157628,27000.0,301229.0,C,N,BY_BRANCH,2023-07-31T12:40:47
BR92493964,BR92493964TRNX02027B,FA1842598740097556,84132.0,63473.0,D,N,BY_BRANCH,2023-07-31T15:11:34
DI82159946,DI82159946TRNX02047D,FA8760679981060839,3933.0,167.0,D,Y,BY_DIGITAL,2023-07-31T15:58:00
BR11760269,BR11760269TRNX02027B,FA9070934130501262,6800.0,6800.0,C,N,BY_BRANCH,2023-07-31T18:27:48
CD17185095,CD17185095TRNX20077C,FA9070934130501262,10000.0,,C,Y,BY_CARD,2023-07-31T18:52:40
BR44385539,BR44385539TRNX02027B,FA3552119754983747,6900.0,13700.0,C,N,BY_BRANCH,2023-07-31T19:24:13
CD36968026,CD36968026TRNX20077C,FA3552119754983747,21900.0,,C,Y,BY_CARD,2023-07-31T19:35:18
BR46547156,BR46547156TRNX02027B,FA7091552744735177,15000.0,15000.0,C,N,BY_BRANCH,2023-07-31T21:16:28
BR46264119,BR46264119TRNX02027B,FA2764430478945942,9400.0,9400.0,C,N,BY_BRANCH,2023-07-31T21:20:17
CD90077803,CD90077803TRNX20077C,FA2764430478945942,43000.0,,D,Y,BY_CARD,2023-07-31T21:41:04
DI96035993,DI96035993TRNX02047D,FA7350703421125878,30000.0,30000.0,C,Y,BY_DIGITAL,2023-07-31T22:28:43
CD82729834,CD82729834TRNX20077C,FA7350703421125878,21300.0,,C,Y,BY_CARD,2023-07-31T23:43:27
BR93782214,BR93782214TRNX02027B,FA9924624689157628,27917.0,273312.0,D,N,BY_BRANCH,2023-08-01T04:03:58
CD47304750,CD47304750TRNX20077C,FA9924624689157628,20100.0,,C,Y,BY_CARD,2023-08-01T05:35:27
BR52468386,BR52468386TRNX02027B,FA1936798029051496,25000.0,25000.0,C,N,BY_BRANCH,2023-08-01T06:43:09
BR22906691,BR22906691TRNX02027B,FA1936798029051496,321.0,24679.0,D,N,BY_BRANCH,2023-08-01T07:32:49
BR67222331,BR67222331TRNX02027B,FA5705604524486551,19624.0,5376.0,D,N,BY_BRANCH,2023-08-01T10:30:04
BR87800366,BR87800366TRNX02027B,FA4867573286815339,819.0,1490.0,D,N,BY_BRANCH,2023-08-01T10:31:01
DI91240836,DI91240836TRNX02047D,FA8838717397788513,27000.0,503500.0,C,Y,BY_DIGITAL,2023-08-01T18:24:31
DI76704255,DI76704255TRNX02047D,FA2753871464951179,279300.0,279300.0,C,Y,BY_DIGITAL,2023-08-01T18:33:44
CD99602731,CD99602731TRNX20077C,FA2753871464951179,8900.0,,C,Y,BY_CARD,2023-08-01T20:33:37
BR98568562,BR98568562TRNX02027B,FA1136694784543804,25000.0,25000.0,C,N,BY_BRANCH,2023-08-02T01:11:18
CD36604958,CD36604958TRNX20077C,FA1136694784543804,12600.0,,D,Y,BY_CARD,2023-08-02T09:00:36
CD55695456,CD55695456TRNX20077C,FA1136694784543804,400.0,,C,Y,BY_CARD,2023-08-02T13:47:05
CD87670696,CD87670696TRNX20077C,FA1136694784543804,48000.0,,C,Y,BY_CARD,2023-08-02T15:05:53
DI14465594,DI14465594TRNX02047D,FA9766315114739786,10318.0,10182.0,D,Y,BY_DIGITAL,2023-08-02T16:01:30
BR22790811,BR22790811TRNX02027B,FA8411058361844758,148800.0,148817.0,C,N,BY_BRANCH,2023-08-02T17:53:11
BR53509653,BR53509653TRNX02027B,FA8500349604040729,411.0,2989.0,D,N,BY_BRANCH,2023-08-02T17:57:26
BR77520930,BR77520930TRNX02027B,FA3437010294265059,1049.0,7951.0,D,N,BY_BRANCH,2023-08-02T20:05:14
CD12506701,CD12506701TRNX20077C,FA3437010294265059,11000.0,,D,Y,BY_CARD,2023-08-03T07:12:58
DI31286311,DI31286311TRNX02047D,FA2224398373944209,2600.0,2600.0,C,Y,BY_DIGITAL,2023-08-03T07:51:48
CD66074242,CD66074242TRNX20077C,FA2224398373944209,15400.0,,D,Y,BY_CARD,2023-08-03T08:15:54
CD67411005,CD67411005TRNX20077C,FA2224398373944209,11900.0,,D,Y,BY_CARD,2023-08-03T10:07:18
DI69461851,DI69461851TRNX02047D,FA9478210156690365,31000.0,154453.0,C,Y,BY_DIGITAL,2023-08-03T11:47:10
CD74369607,CD74369607TRNX20077C,FA9478210156690365,14400.0,,D,Y,BY_CARD,2023-08-03T15:21:19
DI76541207,DI76541207TRNX02047D,FA2781286926387686,514.0,11332.0,D,Y,BY_DIGITAL,2023-08-03T19:47:45
DI13407090,DI13407090TRNX02047D,FA3403894863339345,13582.0,3285.0,D,Y,BY_DIGITAL,2023-08-03T22:58:48
BR31032972,BR31032972TRNX02027B,FA9163841504598962,21000.0,40000.0,C,N,BY_BRANCH,2023-08-04T05:35:02
CD96314032,CD96314032TRNX20077C,FA9163841504598962,18100.0,,C,Y,BY_CARD,2023-08-04T07:36:48
DI93747254,DI93747254TRNX02047D,FA9330867803598704,77644.0,78281.0,D,Y,BY_DIGITAL,2023-08-04T09:12:12
DI58676105,DI58676105TRNX02047D,FA5066437600054164,9880.0,129264.0,D,Y,BY_DIGITAL,2023-08-04T10:20:03
DI46899151,DI46899151TRNX02047D,FA9531217448383766,4300.0,4300.0,C,Y,BY_DIGITAL,2023-08-04T11:42:55
BR56395394,BR56395394TRNX02027B,FA2071604371568269,5600.0,45915.0,C,N,BY_BRANCH,2023-08-04T11:45:04
DI81188677,DI81188677TRNX02047D,FA9745582290586187,247484.0,223116.0,D,Y,BY_DIGITAL,2023-08-04T13:42:26
DI98001817,DI98001817TRNX02047D,FA5534130214956485,5224558.0,348822.0,D,Y,BY_DIGITAL,2023-08-04T13:43:00
DI52212643,DI52212643TRNX02047D,FA4089233542697330,11089.0,511.0,D,Y,BY_DIGITAL,2023-08-04T15:30:40
BR46459015,BR46459015TRNX02027B,FA8810173928166056,22848.0,124410.0,D,N,BY_BRANCH,2023-08-04T18:04:10
DI12831133,DI12831133TRNX02047D,FA9709330787069647,20432.0,16568.0,D,Y,BY_DIGITAL,2023-08-04T18:13:28
BR31634199,BR31634199TRNX02027B,FA9756612874158326,4100.0,4100.0,C,N,BY_BRANCH,2023-08-04T19:11:01
CD45441410,CD45441410TRNX20077C,FA9756612874158326,38000.0,,D,Y,BY_CARD,2023-08-04T22:00:28
DI64523585,DI64523585TRNX02047D,FA7619556712561457,193591.0,154539.0,D,Y,BY_DIGITAL,2023-08-05T00:01:24
CD98003936,CD98003936TRNX20077C,FA7619556712561457,17400.0,,D,Y,BY_CARD,2023-08-05T00:34:46
CD99761493,CD99761493TRNX20077C,FA7619556712561457,22100.0,,C,Y,BY_CARD,2023-08-05T02:08:19
CD39864486,CD39864486TRNX20077C,FA7619556712561457,35400.0,,D,Y,BY_CARD,2023-08-05T02:12:37
CD84923092,CD84923092TRNX20077C,FA7619556712561457,3000.0,,D,Y,BY_CARD,2023-08-05T05:06:05
BR42154085,BR42154085TRNX02027B,FA8543411569199215,8215.0,585.0,D,N,BY_BRANCH,2023-08-05T10:30:04
CD30893182,CD30893182TRNX20077C,FA8543411569199215,45300.0,,D,Y,BY_CARD,2023-08-05T11:02:33
CD30975003,CD30975003TRNX20077C,FA8543411569199215,25100.0,,C,Y,BY_CARD,2023-08-05T11:12:58
CD18568369,CD18568369TRNX20077C,FA8543411569199215,34000.0,,D,Y,BY_CARD,2023-08-05T11:48:21
BR99131732,BR99131732TRNX02027B,FA9337087321366885,6700.0,6700.0,C,N,BY_BRANCH,2023-08-05T13:10:46
BR30907209,BR30907209TRNX02027B,FA4867573286815339,867.0,623.0,D,N,BY_BRANCH,2023-08-05T13:18:04
DI36914811,DI36914811TRNX02047D,FA8427121053242687,2000.0,35200.0,C,Y,BY_DIGITAL,2023-08-05T13:48:37
BR93815473,BR93815473TRNX02027B,FA8533020173790214,11753.0,119883.0,D,N,BY_BRANCH,2023-08-05T14:20:05
BR89883249,BR89883249TRNX02027B,FA9745582290586187,9600.0,232716.0,C,N,BY_BRANCH,2023-08-05T15:07:47
CD92499600,CD92499600TRNX20077C,FA9745582290586187,25600.0,,C,Y,BY_CARD,2023-08-05T16:12:10
BR36628981,BR36628981TRNX02027B,FA8916543896818729,2800.0,2800.0,C,N,BY_BRANCH,2023-08-05T17:35:36
CD44358346,CD44358346TRNX20077C,FA8916543896818729,35600.0,,D,Y,BY_CARD,2023-08-05T18:05:02
